;;22903/03;100%;O;4H195_Eau florale fleur d'oranger;2;Non irritant;0,041666667
PA3PA20004;ROVAL S.A.S.;23005/01;100%;O;CREME VISAGE LEGERE PEAUX NORMALES A MIXTES BIO COSMOS;2;Non irritant;0
;;23006/02;100%;O;CREME VISAGE RICHE PEAUX SECHES BIO COSMOS - F13192/47TER;2;Non irritant;0
;PHARMANAGER DEVELOPMENT;21489/06;100%;O;Crème de jour pearl day cream - DAY-50;2;Non irritant;0
;;21528/06;100%;O;Crème de nuit Pearl night cream - NIG-50;2;Non irritant;0
;H.E.L.P.A.C.;23111/02;100%;O;EF helichryse conservée - DSH-18-20-B;2;Non irritant;0
PA3PA20005;Laboratoires Gilbert;23133/05;100%;O;Lait corps noel 2020 - 5692-1.01;2;Non irritant;0
;;23133/06;100%;O;Lait corps intimate white fl coton - 5693-1.01;2;Non irritant;0
;LE SECRET NATUREL;23078/01;100%;O;BEURRE DE KIWI BIO OLEANAT, REF : 6,131;2;Non irritant;0
;;23079/01;100%;O;BEURRE DE FRAISE BIO OLEANAT, REF : 6,132;2;Non irritant;0
;;22829/01;100%;O;(vide);2;Non irritant;0
;;22829/02;100%;O;(vide);2;Non irritant;0
PA3PA20006;NOREVA Pharma;23193/02;100%;O;TRIOWHITE XP LAIT CORPS;2;Non irritant;0
PA3PA20007;Laboratoires Gilbert;23199/02;100%;O;Baume universel corps certbio - 5726-1.02;2;Non irritant;0
;PHARMANAGER DEVELOPMENT;23160/01;100%;O;Macérat huileux arnica;2;Non irritant;0
PA3PA20008;FRANCE LAB;23255/01;100%;O;JOLIE ROSE SERUM - C-1800-020;2;Non irritant;0
;Laboratoires Gilbert;23236/02;100%;O;"Monoi au monoï Ylang Ylang	- 5506-1.03";2;Non irritant;0
;;23348/02;100%;O;Lait corps hydratant raffermissant- 4926-1.07;2;Non irritant;0
;JUVA SANTE LABORATOIRE;23413/05;100%;O;Eostra Gel aloe vera ref 040183 - LJPFH19-121;2;Non irritant;0
;NOREVA Pharma;23363/02;100%;O;"WHITE PERFECTION FLUIDE JOUR SPF15	- LLE 05-2.386";2;Non irritant;0
;EUROWIPES;22985/02;100%;O;Lotion démaquillante - 2014-31/B01;2;Non irritant;0
PA3PA20009;NOREVA Pharma;23054/01;100%;O;Kerapil - 1480.10LA08;2;Modérément irritant;0,736842105
;;;;;;;;0,666666667
;H.E.L.P.A.C.;23440/01;100%;O;HVB009E Huile de Baobab 50mL Cosmos - HVB009E-P191839;2;Très légèrement irritant;0,142857143
;;;;;;;;0,157894737
;;23440/02;100%;O;HVB019E Huile de carthame 50mL Cosmos - HVB019E-P191843;2;Légèrement irritant;0,19047619
;;;;;;;Très légèrement irritant;0,157894737
;;23440/03;100%;O;HVB007E Huile de chanvre 50mL Cosmos - HVB007E-P203179;2;Légèrement irritant;0,238095238
;;;;;;;Très légèrement irritant;0,105263158
;;23440/04;100%;O;HVB006E Huile de noyau de prune 50mL Cosmos - HVB006E-P191841;2;Légèrement irritant;0,238095238
PA3PA20011;CHO NATURE;23586/02;100%;O;crème hydraprotect - CHO 0004;2;Très légèrement irritant;0,086956522
;;;;;;;;0,090909091
;CODEXIAL DERMATOLOGIE;23621/02;100%;O;Eau micellaire - 26NEA = 15636.L9;2;Non irritant;0,045454545
;;;;;;;;0,043478261
;NOREVA Pharma;23570/02;100%;O;Crème Mains White Perfection -  LD 07/53.385;2;Très légèrement irritant;0,136363636
;;;;;;;;0,130434783
;Les Sens de Marrakech;23520/11;100%;O;CREME DELICE _ Patchouli - 190111-15- Ma ARG ITM 0274702 - 0,01;2;Très légèrement irritant;0,086956522
;;;;;;;;0,090909091
;;23520/14;100%;O;LAIT D'ORIENT _ Patchouli - 180811-8- Ma ARG ITM 0274702 - 0,020;2;Très légèrement irritant;0,086956522
;;;;;;;;0,090909091
;;23520/15;100%;O;LAIT D'ORIENT _ Galant de Nuit - 180811-8- Gal Nu SO 026176 - 0,015;2;Légèrement irritant;0,260869565
;;;;;;;;0,272727273
;;23520/16;100%;O;HUILE SOIN de L'EAU _ Galant de Nuit - 030210-1-Gal Nu SO 026176 - 0,03;2;Non irritant;0
;;23520/17;100%;O;HUILE SOIN de L'EAU _ Patchouli - 081214-4- Ma ARG ITM 0274702 - 0,02;2;Non irritant;0,045454545
;;;;;;;;0,043478261
;;23520/18;100%;O;HUILE SENSUELLE _ Patchouli - 030210-1- Ma ARG ITM 0274702 - 0,02;2;Non irritant;0
;;23520/19;100%;O;"HUILE SENSUELLE _ Galant de Nuit	- 030210-1-Gal Nu SO 026176 - 0,03";2;Non irritant;0
PA3PA20012;LABORATOIRE COMBE D'ASE;23411/02;100%;O;Hand Care - RD191014B;2;Très légèrement irritant;0,1
;LABOTE;23677/05;100%;O;SERUM DE NUIT PARFUM COTON - SNVAL-COTON;2;Non irritant;0
;;23677/06;100%;O;SÉRUM DE NUIT PARFUM FEUILLE DE FIGUIER - SNVAL-FIGUIER;2;Non irritant;0
;;23677/07;100%;O;SERUM  DE NUIT PARFUM FLEUR D ORANGER - SNVAL-IRR-ORANGER-0710;2;Non irritant;0,05
;;23677/08;100%;O;sérum de nuit parfum  fleur de tiaré - SNVAL - tiaré;2;Non irritant;0,05
PA3PA20013;Laboratoires Gilbert;23447/02;100%;O;Crème corps nourrissante Monoï - 5527-1.17;2;Légèrement irritant;0,25
PA3PA20014;Laboratoires Gilbert;23836/02;100%;O;Baume apaisant marin sans parfum - 5635-1.02;2;Non irritant;0,043478261
;;;;;;;;0,041666667
;LE SECRET NATUREL;23788/01;100%;O;Soin Levres - 7.136;2;Légèrement irritant;0,173913043
PA02-13;PERRON RIGOT;2865/3;PUR;SO;LOTION BLEUE - 210592126, 210592130, 210592131, 210592197 ;2;Non irritant;0
PA02-14;LA SOURCE SARL;2979/1;PUR;SO;ARNICA BOSSES;2;Non irritant;0
;;2979/2;PUR;SO;CALM'TETE ;2;Non irritant;0
;;2979/3;PUR;SO;NO STRESS;2;Légèrement irritant;0,174
;;2979/4;PUR;SO;PEAU PURE;2;Non irritant;0
;;2979/5;PUR;SO;SOS BOBOS ET PIQURES;2;Non irritant;0
PA02-16;GILBERT;16435;PUR;SO;baume de massage décontractant;2;Non irritant;0
PA03-15;ALKOS;15132/02;PUR;SO;crayon lèvres citron;2;Légèrement irritant;0,19
;;15132/03;PUR;SO;crayon lèvres menthe;2;Non irritant;0
;AROMA CELTE;15265/01;PUR;SO;baume respiratoire;2;Non irritant;0
PA03-16;GILBERT;16608/02;PUR;SO;CREME HUILE TIARE;2;Non irritant;0
PA05-14;Labnat;14208/01;PUR;SO;gel jambes légères;2;Non irritant;0
PA06-15;groupe batteur;15517/01;PUR;SO;crème nuit;2;Non irritant;0
;PERRON RIGOT;15074/05;PUR;SO;Cirépil By Perron Rigot LOTION BLEUE ASSAINISSANTE;2;Non irritant;0
PA06-16;GILBERT;16850/01;PUR;SO;Lait après-soleil monoï;2;Non irritant;0
;;16859/01;PUR;SO;Lait de Monoï SPF20;2;Non irritant;0
;Puressentiel;16801/01;PUR;SO;PURESSENTIEL ARTICULATIONS FRICTION;2;Non irritant;0
PA07-13;SICO;2940/1;PUR;SO;SPRAY DU MARCHEUR;2;Non irritant;0
PA07-14;ILAPHARM;14307/01;PUR;SO;veinojambes;2;Non irritant;0
PA07-16;Puressentiel;16888/01;PUR;SO;puressentiel respiratoire friction;2;Non irritant;0
PA08-14;lab_nat;14460;PUR;SO;Chronocrampes gel référence FB1964A;2;Non irritant;0,045
PA08-15;Labo GILBERT;15733/01;PUR;SO;baume soin rasage;2;Non irritant;0,045
PA09-13;ALIZEE NATURE CARAIBES;2929/6;PUR;SO;GEL JAMBES LOURDES;2;Non irritant;0
PA09-14;Puressentiel;14562/01;PUR;SO;Gel Articulations, référence CTG140105/2/01 statut cosméto;2;Non irritant;0
PA09-15;Laboratoires Gilbert;15938/02;PUR;SO;crème mains karité 2015;2;Non irritant;0
;;16017/02;PUR;SO;masque hydratant;2;Non irritant;0
PA09-16;FRANCE LAB;17080/01;PUR;SO;OIL ELIXIR_C-200-012;2;Non irritant;0
;GIILBERT;17129/01;PUR;SO;gel articulation effet froid;2;Non irritant;0
;GILBERT;17111/02;PUR;SO;Lait de monoï SPF30 sans MIT 3633;2;Non irritant;0
PA10-15;SICOFOR;15853/01;PUR;SO;crème réparatrice;2;Non irritant;0
PA12-15;FRANCELAB;16245/02;PUR;SO;Gel Minceur 04GMI3007;2;Non irritant;0
;;16245/04;PUR;SO;Lait raffermissant BS;2;Non irritant;0
;ILPHARM;14619/02;PUR;SO;baume pectoral ;2;Non irritant;0
;URGO;16209/01;PUR;SO;Spray coups de soleil (canadair) -69-000-0024;2;Légèrement irritant;0,348
;;16209/02;PUR;SO;Spray coups de soleil (canadair) -LXVII.7.A.02;2;Très légèrement irritant;0,13
PA13-15;FRANCE NEIR;16337/01;PUR;SO;Apaisiderm;2;Non irritant;0
;GILBERT;16427/01;PUR;SO;gel froid arnica réf 2918-1.43;2;Non irritant;0
;;16459/01;PUR;SO;gel arnica Hélicryse;2;Non irritant;0
PA11-16;Labo GILBERT;17238/01;PUR;SO;HUILE DE MASSAGE ARNICA - REF. 3556-1.40 - LOT 160513.003;2;Non irritant;0
PA12-16;Labnat;17196/01;PUR;SO;argel 7;2;Non irritant;0
;Laboratoire gilbert ;17183/10;PUR;SO;Crème clarifiante visage et corps - 3707-1.02;2;Non irritant;0
;;17183/08;PUR;SO;Crème réparatrice mains - 3625-1.09;2;Très légèrement irritant;0,13
;;17183/06;PUR;SO;Sérum éclaircissant - 3859-1.04;2;Non irritant;0
;NUXE;17387/04;PUR;SO;Emulsion A/L visage  N SPA_AEAL_14.88 / pilote laboratoire du 20/07/16;2;Non irritant;0
PA13-16;Laboratoires Gilbert;17183/12;PUR;SO;Crème de jour hydratante eclaircissante - 3667-1-02;2;Non irritant;0
;;17258/04;PUR;SO;CREME DE NUIT HYDRATANTE ET ANTI-AGE - 3669-1.02;2;Non irritant;0
;;17396/02;PUR;SO;Serum universel / universal serum - 3670-1.18;2;Légèrement irritant;0,292
PA3PA16016;NOREVA - LED;17528/04;100%;SO;SOLAIRE TEINTE  SPF 50+ / NOR-F.11;2;Non irritant;0
PA3PA16018;PURESSENTIEL France;17795/02;100%;SO;PURESSENTIEL GEL BOBOS BOSSES - ECHSF00000038532 - CTG140776/0/02;2;Non irritant;0
;;17796/02;100%;SO;PURESSENTIEL BAUME PECTORAL ENFANT RESP'OK - ECHSF0000038601 - CTG162107/00/01;2;Non irritant;0
PA3PA17001;Laboratoires Gilbert;17965/02;100%;SO;SERUM UNIVERSEL / UNIVERSAL SERUM - 3670-2.03;2;Non irritant;0
PA3PA17002;Laboratoires Gilbert;18134/02;100%;SO;FLUIDE TEINTE ANTI-IMPERFECTIONS DORE NATUREL / DAY FLUID TINTED ANTI-BLEMISHES NATURAL GOLDEN - 3679-2.01;2;Non irritant;0
;SICOFOR PACKAGING ET SOLUTIONS;17813/02;100%;SO;SPECIAL MOUSTIQUE (APAISANT PIQURES ) - RON LQ 1100;2;Non irritant;0
PA3PA17004;Laboratoires Gilbert;18255/02;100%;SO;CREME HYDRATANTE / MOISTURIZING CREAM - 3671-2.04;2;Non irritant;0
;HYTECK AROMA-ZONE;18354/08;100%;SO;EMUL'GEL CONFORT MUSCULAIRE - M251/252/E14;2;Non irritant;0
;;18354/09;100%;SO;EMUL'GEL GALBE ET SILHOUETTE - L07768/E34;2;Non irritant;0
;;18354/11;100%;SO;HUILE DE MASSAGE APAISANTE BIO - A428/E34;2;Non irritant;0
;;18354/12;100%;SO;HUILE DE MASSAGE IMMUNITE - A4210/E21;2;Non irritant;0
;;18354/13;100%;SO;HUILE DE MASSAGE MINCEUR - A4213/E18;2;Non irritant;0
;;18354/14;100%;SO;HUILE DE MASSAGE MUSCULAIRE - A4212/E7;2;Non irritant;0
;;18354/15;100%;SO;HUILE DE MASSAGE RELAXANTE BIO - A4211/E21;2;Non irritant;0
;;18354/16;100%;SO;BAUME FONDANT BIO AU KARITE ET A LA VANILLE - A4317/E33;2;Non irritant;0
;;18354/17;100%;SO;BAUME FONDANT BIO KARITE ET AU CISTE - A4319/E34;2;Non irritant;0
;;18354/18;100%;SO;BAUME FONDANT BIO KARITE ET A LA NOIX DE COCO - A4318/E23;2;Non irritant;0
;;18354/19;100%;SO;BAUME FONDANT BIO AU KARITE ET A L'IMMORTELLE - A4316/E26;2;Non irritant;0,047619048
;;18354/21;100%;SO;BAUME FONDANT AU KARITE ET A LA ROSE - A4320/E69;2;Non irritant;0
;;18354/25;100%;SO;HUILE DE MASSAGE AYURVEDIQUE BIO - A4215/E28;2;Non irritant;0
PA3PA17005;Laboratoires Gilbert;18014/02;100%;SO;SOIN ANTI-TACHES SPF50+ / ANTI BROWN SPOTS VERY HIGH PROTECTION - 3682-2.03;2;Non irritant;0
PA3PA17010;Laboratoires Gilbert;18852/02;100%;SO;BAUME APRES RASAGE - 4124-1.04;2;Non irritant;0
;MATIERES PRIMAIRES PARFUM SAS;18373/03;100%;SO;L'ÉTÉ INDIEN - LAIT DE PARFUM - 100317-13;2;Non irritant;0
PA3PA17012;FRANCE LAB;18959/01;100%;SO;TEXTURE PRIMER DS-500-005;2;Non irritant;0
PA3PA17013;PURESSENTIEL France;19052/02;100%;SO;PURESSENTIEL ARTICULATIONS & MUSCLES SPRAY CRYO PURE - ECHSF0000039496 - CTG150364/2/10;2;Non irritant;0
;SOCIETE DE RECHERCHE COSMETIQUE;18859/01;100%;SO;CREME HYDRATANTE 1 - AM HY 17-1.08;2;Non irritant;0
;;18859/02;100%;SO;CREME HYDRATANTE 2 - AM HY 17-1.09;2;Non irritant;0
;;18859/03;100%;SO;CREME HYDRATANTE 3 - AM HY 17-1.10;2;Non irritant;0
;;18859/04;100%;SO;CREME HYDRATANTE 4 - AM HY 17-1.11;2;Non irritant;0
;;18859/05;100%;SO;GEL HYDRATANT 1 - AM HY 17-2.08;2;Non irritant;0
;;18859/06;100%;SO;GEL HYDRATANT 2 - AM HY 17-2.09;2;Non irritant;0
;;18859/07;100%;SO;GEL HYDRATANT 3 - AM HY 17-2.10;2;Non irritant;0
;;18859/08;100%;SO;GEL HYDRATANT 4 - AM HY 17-2.11;2;Non irritant;0
PA3PA17014;PURESSENTIEL France;19045/02;100%;SO;PURESSENTIEL MINCEUR ROLLER RONDEURS - ECHSF0000039457 - CTG170785/0/03;2;Non irritant;0
;;19119/01;100%;SO;PURESSENTIEL Articulations & Muscles Roller Cryo Pure - ECHSF0000039501 - CTG160495/0/03;2;Non irritant;0
;;19124/02;100%;SO;ARTICULATIONS & MUSCLES GEL CRYO - CTG160496/0/05;2;Non irritant;0
;RESULTIME;19116/02;100%;SO;Crème mains R - SD AACM 16.58;2;Non irritant;0
PA3PA17016;LABORATOIRES ONAGRINE;19251/02;100%;SO;FILLER GE - ONA-I.13;2;Non irritant;0
PA3PA17017;LABORATOIRES ONAGRINE;19303/02;100%;SO;BB CREME DNA - ONA-J.12;2;Très légèrement irritant;0,083333333
;;19306/02;100%;SO;SERUM DNA - SD17026.04;2;Non irritant;0
;LABORATOIRE DERMATOLOGIQUE ACM;19186/02;100%;SO;CICASTIM - GEL SILICONE POUR CICATRICES - REF 15043.25;2;Très légèrement irritant;0,083333333
PA3PA17018;Laboratoires Gilbert;19351/01;100%;SO;SERUM JEUNESSE UNIVERSEL - 3873-1.07;2;Non irritant;0
;NOREVA - LED;19370/01;100%;SO;CREME MATIFIANTE Allemagne NF2017 - LL05/84.332;2;Non irritant;0
PA3PA18003;SOCIETE DE RECHERCHE COSMETIQUE;19648/01;100%;SO;GEL HYDRATANT 8 - AM HY 17-2.15 Formule laboratoire du 23/01/2018;2;Non irritant;0
;;19648/02;100%;SO;GEL HYDRATANT 7 - AM HY 17-2.14 Formule laboratoire du 23/01/2018;2;Non irritant;0
PA3PA18005;PHARMANAGER DEVELOPMENT;19720/02;100%;SO;ROLL-ON PECTORAL - RESPIREA - VTS002;2;Non irritant;0
PA3PA18006;Laboratoires Gilbert;19897/02;100%;SO;SERUM ANTI-AGE - 3090-1.11;2;Non irritant;0
PA3PA18008;Laboratoires Gilbert;19974/02;100%;SO;Fluide jour SPF50+ - 4197-2.03;2;Non irritant;0
PA3PA18009;PURESSENTIEL France;20139/01;100%;SO;Anti-pique Spray Emulsion lactée - CTG180780/00/03 - F01SPPIQZT-03;2;Non irritant;0
;LABORATOIRE COMBE D'ASE;20017/02;100%;SO;Roll on Coups et Bosses - RD171121A;2;Non irritant;0
PA3PA18012;FRANCE LAB;20280/01;100%;SO;RECOVER COOLING GEL_2G0012B;2;Non irritant;0
;Laboratoires Gilbert;20313/02;100%;SO;Emulsion gel hydratant 4122-1.06;2;Non irritant;0,045454545
;;20314/02;100%;SO;Baume hydratant 4771-107;2;Non irritant;0
PA3PA18013;Laboratoires Gilbert;20217/02;100%;SO;Vinaigre visage - 3495-1.14;2;Non irritant;0
;LABORATOIRE COMBE D'ASE;20017/05;100%;SO;Gel coups et Bosses - CTG01;2;Non irritant;0
PA3PA18014;NOREVA - LED;20527/02;100%;SO;CREME JOUR MASQUANTE TEINTEE DOREE - NOR-J.04;2;Non irritant;0
;Laboratoire NUXE;20449/04;100%;SO;Lotion visage N - CT DLP 17.42;2;Non irritant;0
PA3PA18015;NOREVA - LED;20562/02;100%;SO;Depigmentant nuit XP - NOR-AH.01;2;Non irritant;0
;;20607/02;100%;SO;Iklen + Crème nuit onctueuse - NOR-AD.01;2;Non irritant;0
;Laboratoire NUXE;20535/02;100%;SO;CREME VISAGE - CT RDMC 18.03;2;Non irritant;0,041666667
PA3PA18016;Laboratoires Gilbert;20674/02;100%;SO;MONOI AU MONOI ANANAS 2019 - 4832-1.03;2;Non irritant;0
PA3PA18018;Laboratoires Gilbert;20856/01;100%;SO;Baume adulte nv conservateurs - L824_4.08;2;Non irritant;0
PA3PA18019;Laboratoires Gilbert;20949/02;100%;SO;CREME MAINS NATURELLE MIEL - 4192-1.04;2;Non irritant;0
;;20950/02;100%;SO;CREME MAINS NATURELLE FRAMBOISE/PIVOINE - 4920-1.15;2;Non irritant;0
;NOREVA - LED;20902/02;100%;SO;IKLEN + Sérum vitamine C - 18301.01;2;Non irritant;0
;INTERCOSMETIQUES;21021/01;100%;SO;ALL MATT LONG - FM18529;2;Non irritant;0,041666667
PA3pa19001;PURESSENTIEL France;21090/01;100%;SO;Anti pique Stick - F01STPIQZI-03;2;Non irritant;0
;ROVAL S.A.S.;21008/01;100%;SO;Gel à l'arnica - 11027/4 BIS;2;Non irritant;0
;DERMWAY;21083/04;100%;SO;Crème - AF5790 / BK4429V2;2;Non irritant;0
PA3PA19002;PURESSENTIEL France;21127/02;100%;SO;Minceur - Serum intensif -F01SERMIN-03 - CTG181465/00/08;2;Non irritant;0
PA3PA19003;La Drôme Provençale;20969/01;100%;SO;Huile Essentielle de Manuka / LEPTOSPERMUM SCOPARIUM Rameaux - HES60003;2;Non irritant;0
PA3PA19005;Laboratoires Gilbert;21444/02;100%;SO;Crème préventive NF 2018 - 4695-1.09;2;Non irritant;0,043478261
;NOREVA - LED;21408/02;100%;SO;SEBODIANE DS SERUM - 2539.02;2;Non irritant;0
;INTERCOSMETIQUES;21448/02;100%;SO;ESSENCE FONDAMENTALE NUTRI-JEUNESSE - FS19128;2;Non irritant;0
PA3PA19006;Laboratoires Gilbert;21382/02;100%;SO;Crème riche marine NF HICC - 4932-1.07;2;Non irritant;0
PA3PA19008;Laboratoires Gilbert;21669/02;100%;SO;Huile de massage vitalité - 5287-1.04;2;Non irritant;0
;;21669/04;100%;SO;"Roll on vitalité 	- 5295-1.05";2;Non irritant;0
;NOREVA Pharma;21698/02;100%;SO;Iklen + Lotion préparatrice - NOR-AG.35;2;Non irritant;0
PA3PA19009;PURESSENTIEL France;21825/01;100%;SO;GEL MAINS AMANDE DOUCE - CTG183649/00/10;2;Non irritant;0
;;21825/02;100%;SO;GEL MAINS AMANDE DOUCE - CTG183649/00/11;2;Non irritant;0
PA3PA19010;LABORATOIRES ONAGRINE;21952/02;100%;SO;Crème 20 huiles - ONA-K.32 CA;2;Non irritant;0
PA3PA19011;PHARMANAGER DEVELOPMENT;21847/02;100%;SO;GEL DE MASSAGE;2;Non irritant;0
;DERMWAY;21762/08;100%;SO;"Sérum visage (Formule communelle)	DW-SV-7.01										-";2;Non irritant;0
;La Drôme Provençale SA;22057/01;100%;SO;Lotion purifiante Pur'Tea Tree - MEL60005;2;Non irritant;0
PA3PA19013;PURESSENTIEL France;22227/02;100%;SO;Roller 14HE Chauffant - F01ROLCHAUF-02-CTG192020/00/02;2;Non irritant;0
;;22227/04;100%;SO;Spray 14HE Chauffant  - F01SPRCHAUF-11-CTG191535/00/04;2;Non irritant;0
PA3PA19015;PHARMANAGER DEVELOPMENT;22167/02;100%;SO;ARTICULIOR - VTS003;2;Non irritant;0
PA3PA19016;ALIZEE NATURE CARAIBES;21974/08;100%;SO;Crème de jour fluide - 10;2;Non irritant;0
;;21974/16;100%;SO;Lait à l'aloe vera - 18;2;Non irritant;0
;Laboratoires Gilbert;22406/02;100%;SO;Gelée detox marine - 4313-2.51;2;Non irritant;0
;CODEXIAL DERMATOLOGIE;22409/02;100%;SO;Effasun Post-Acte SPF50+ - 15676L27 (10EFB);2;Non irritant;0
;GENIALIS BIOTECH;22431/01;100%;SO;Baume Azéol - 35-1.01;2;Non irritant;0,043478261
PA3PA19017;CODEXIAL DERMATOLOGIE;22528/04;100%;SO;NEOTIME - Soin Ultra Liftant  - 4NTA = 18157L3;2;Non irritant;0,041666667
;H.E.L.P.A.C.;22489/02;100%;SO;Roll on Été Tranquille - COB005B-C19G154;2;Non irritant;0
;;22489/04;100%;SO;Roll on contour des yeux -COB004B-C19D126;2;Non irritant;0
;;22489/06;100%;SO;Roll on idées claires - COB007B-C18L379;2;Non irritant;0
;;22489/08;100%;SO;Roll on rougeurs - COB009B-C19A004;2;Non irritant;0
;;22489/10;100%;SO;Roll on SOS Peau - COB010B-P191679;2;Non irritant;0
;;22489/11;100%;SO;Roll on Hiver tranquille - COB006B-P191593;2;Non irritant;0
;;22489/12;100%;SO;Roll on Relaxant - COB008B-P190310;2;Non irritant;0
;;22573/02;100%;SO;Huile bien etre Breathe Easy 30 ml -COB027D-P192263;2;Non irritant;0
;;22573/04;100%;SO;Huile bien etre Skin balance 30 ml -COB030D-P192266;2;Non irritant;0
;;22573/06;100%;SO;Huile bien etre Sleep well 30 ml - COB026D-P192262;2;Non irritant;0
;;22573/07;100%;SO;"Huile bien etre relaxing spring 100ml - 	COB025F-P192130";2;Non irritant;0
PA3PA20001;CHO NATURE;22578/02;100%;SO;Huile des Saules - ST 19/1;2;Non irritant;0
PA3PA20002;S+;22500/02;100%;SO;Masque 1 minute - Pastèque - D001-5;2;Non irritant;0
;;22503/02;100%;SO;Masque 1 minute - Fruit de la passion - D004-5;2;Non irritant;0
;NOREVA Pharma;22675/02;100%;SO;GLOBAL ACNE 6+ - NOR-AL.23;2;Non irritant;0
;H.E.L.P.A.C.;22794/02;100%;SO;Huile bien etre First Aid 30 ml - COB028D-P192265;2;Non irritant;0
PA3PA20003;Laboratoires Gilbert;22222/02;100%;SO;Serum detox marin - NBGF88;2;Non irritant;0
;PURESSENTIEL France;22698/01;100%;SO;PURESSENTIEL ANTI-PIQUE ROLLER APAISANT - F02RANTIPIQ-12 / CTG190531/00/10;2;Non irritant;0
PA3PA20004;H.E.L.P.A.C.;23042/02;100%;SO;Huile bien etre Skin Elixir 30 ml;2;Non irritant;0
PA3PA20005;LE SECRET NATUREL;23077/01;100%;SO;BAUME HAPPY NATURE LES BAUMES DU HIBOU, REF : 6,133;2;Non irritant;0
;PURESSENTIEL France;23123/02;100%;SO;Gel 14HE Chauffant - F01GELCHAUF-08 - CTG191537/03/03;2;Non irritant;0
;La Drôme Provençale SA;22942/01;100%;SO;ROLL-ON DE MASSAGE - CONFORT ET SOUPLESSE, REF : C055.07-MEL60007;2;Non irritant;0
PA3PA20007;CODEXIAL DERMATOLOGIE;23232/01;100%;SO;BOOSTER C-10, 1NTA = 18510L1;2;Non irritant;0
PA3PA20008;Laboratoires Gilbert;23348/02;100%;SO;Lait corps hydratant raffermissant- 4926-1.07;2;Non irritant;0
;La Drôme Provençale SA;23382/01;100%;SO;Huile de Soin active - Mains sèches irritées - HMM60001;2;Non irritant;0
PA3PA20009;JUVA SANTE LABORATOIRE;23413/08;100%;SO;Marie Rose - Spray citronnelle ref 096417;2;Non irritant;0
;NOREVA Pharma;23502/02;100%;SO;WHITE PERFECTION SERUM - LLE 07/08.386;2;Non irritant;0
PA3PA20011;NOREVA Pharma;23570/03;100%;SO;Crème Nuit White Perfection -  LD 07/42.385;2;Non irritant;0
;;23593/02;100%;SO;Actipur crème teintée dorée SPF 50+ - NOR-V.06;2;Non irritant;0
PA3PA20012;INTERCOSMETIQUES;23710/02;100%;SO;SKIN UNIFY SERUM - FS20292;2;Non irritant;0
;NOREVA Pharma;23636/02;100%;SO;SERUM ACNE - NOR-AQ.07;2;Non irritant;0
PA3PA20013;Laboratoires Gilbert;23734/02;100%;SO;SPRAY D'ÉTÉ CORPS - 5770-1.07;2;Non irritant;0
PA3PA20014;NOREVA Pharma;23809/02;100%;SO;CICADIANE CREME MAINS - LD 04/52.385;2;Non irritant;0
;;;;;;;;0,041666667
;H.E.L.P.A.C.;23883/01;100%;SO;COB041V Baume bengale COSMOS VRAC - COB041V - P204704;2;Non irritant;0
PA01-14;ALIZEE NATURE CARAIBES;2929/25;0,1;O;Masque aux actifs hydratants au beurre de mangue sauvage et extrait d'aloe vera;2;Non irritant;0
;;2929/26;0,1;O;Masque corporel pour enveloppement à chaud;2;Non irritant;0
;FRANCE LAB pour SERENITY;2964/2;0,1;O;Gommage visage - S-8000-007;2;Non irritant;0
PA01-16;EVOLUDERM;16404/05;0,1;O;Masque nourrissant huile dargan et beurre de karité V15270 ;2;Non irritant;0
;GILBERT;16334/01;0,1;O;Gommage et masque visage réf 3272-1.08;2;Non irritant;0
PA02-13;AG COSMETIC;2741/2;0,1;O;exfoliant doux visage;2;Très légèrement irritant;0,158
PA02-14;AG COSMETIC;2741/3;0,1;O;gommage corps ;2;Très légèrement irritant;0,053
;LA SOURCE SARL;2987/1;0,1;O;HUILE ESSENTIELLE DE CAROTTE SAUVAGE BIOLOGIQUE (MARQUE EOLESENS);2;Non irritant;0
;LABORATOIRE DELON INC.;2974/3;0,1;O;Coiff&Co Soin Après-Shampooing Huile Intense;2;Non irritant;0,045
PA02-15;DBA;15199/02;0,1;O;gommage à la fleur de sel;2;Non irritant;0,043
PA03-13;ALIZEE NATURE CARAIBES;2724/8;0,1;O;Gommage corporel au sucre de canne cèdre-patchouli GCSCCP1;2;Très légèrement irritant;0,1
PA03-14;FRANCE LAB SERENITY;3010/1;0,1;O;masque argile;2;Non irritant;0,045
PA04-12;ELAYS (FRANCE LAB);2765/2;0,1;O;masque tendre E-1000-009;2;Non irritant;0
PA04-14;FRANCE LAB;3036/1;0,1;O;Gommage perles givré - L1P130729V04 - BSM5705082;2;Non irritant;0
PA05-14;France LAB (Mais caulières);14206/02;0,1;O;Richesse des sous-bois - Crème exfoliante corps ;2;Non irritant;0
;;14206/05;0,05;O;Tourbillon végétal - Huile de bain parfumée ;2;Très légèrement irritant;0,087
;;14206/07;0,1;O;Récolte ensoleillée - Gommage au sucre corps ;2;Non irritant;0
;SHB;14274/01;0,1;O;masque purifiant;2;Non irritant;0
PA05-15;ROVAL;15405/02;0,1;O;GOMMAGE CORPS GRENADE F10636 NONA - FRESHEA;2;Non irritant;0,048
PA06-12;SAVOIRS DES PEUPLES;2788/5;0,1;O;Musaclean peeling exfoliant;2;Non irritant;0
